0,1,2
-1.0816951691364758,3.431056066578181,0.0
-1.4030703873323684,1.889011328674632,0.0
-0.6436345189849382,0.7170826979083673,0.0
-0.632543453714377,0.7167769546883935,0.0
-0.8537135503045984,1.005587089297039,0.0
-1.2277252576064366,1.578889378166002,0.0
0.9507402305559948,-0.7970087340083396,0.0
-0.5973751254554265,0.658892564458029,0.0
0.5019331760329936,-0.4713817424421476,0.0
-1.8898846717454627,3.0691483686427343,0.0
-1.23602220160376,1.6417211659783144,0.0
-1.7486159976498312,3.4313837814364305,0.0
-1.488282620568446,2.22472259773876,0.0
-1.2781042055133878,3.593563049293776,0.0
-1.9933836091919024,3.8233818603774488,0.0
-0.0680758370742393,0.978172883296824,0.0
1.0796824091626194,-0.908628545258026,0.0
-1.4973301448014786,2.1623264484057487,0.0
-1.0224849666943834,3.5519155579458848,0.0
-0.0688068626510152,-1.131119356602906,0.0
-1.7728429650772697,3.413995237016308,0.0
-1.4290359870691092,3.335090918878256,0.0
-1.6319160802957258,3.4383753479674466,0.0
-0.1574134528490089,1.3520465325020974,0.0
-1.697329588721542,3.760533467737508,0.0
-0.7206911072235377,3.303016649765849,0.0
-1.4983661838346756,3.5526743317027734,0.0
-1.5328513545621936,2.370568078693202,0.0
-0.7830792887375602,3.184845396151883,0.0
-0.5655459447011267,2.9810048589116267,0.0
-0.0042824755729812,0.3102653020858412,0.0
-0.9548161722552192,3.334807409684835,0.0
-1.4302729898765092,3.7478903406328414,0.0
-0.1991390386797241,1.7569878606961435,0.0
-0.3932284582971785,2.412339149222144,0.0
-0.3139175789704319,2.2616019816692736,0.0
-0.5556293827359788,2.8430875293543663,0.0
-0.0561729204316233,-0.8084642556288986,0.0
-0.0584257606322271,0.7976012175821191,0.0
-0.8070369997435238,-3.166023005657808,0.0
-0.1860168785225223,-1.739233414386681,0.0
-0.0096559022647405,-0.303300460386151,0.0
-1.5266455794283011,3.514489287120406,0.0
-0.0232543322870442,-0.4482114497874292,0.0
-0.0211665123674633,-0.6802225386183638,0.0
-0.2379128869985525,-1.894615872151288,0.0
-0.5858464101358456,-3.091259938950624,0.0
-1.0704958072229525,3.682524609580073,1.0
-0.002329059937024,-0.2487751645641174,1.0
-0.0927980849018453,-1.1126458330432454,1.0
-0.9240811812930436,-3.3128714882035184,1.0
-0.0427415411276538,0.9830649005528308,1.0
-0.0788306155852185,-1.0620055165928968,1.0
-1.3547123039694615,3.643063073963381,1.0
-0.0964506800536471,1.2359845449388314,1.0
-0.4889039654903493,-2.4863556917064176,1.0
-1.4042814472816345,-3.9654609103809,1.0
-0.1030321940560016,-1.3040763269905429,1.0
-1.7682304334051238,-2.807001151466405,1.0
-1.8143533062615207,-3.1791629852484284,1.0
-0.4034532312713053,-2.348996157368968,1.0
-1.130076844471835,3.8601604583004367,1.0
-0.3301437783628649,2.310461923736128,1.0
-0.1035929476793642,-1.4032511450446123,1.0
-1.62823989738401,-3.2204858507533345,1.0
-1.270729880186838,-3.8005019727510607,1.0
-0.3241650408975705,2.258575850536742,1.0
-0.8315156128757593,-3.3085736231806986,1.0
-1.155415495934793,-1.5835984682006496,1.0
-0.881319473732966,-3.475132219371443,1.0
-0.5141359669240005,-2.6875887460976777,1.0
-0.3419079527287237,-0.3557118757633038,1.0
-1.5000847352265911,-3.744317902623113,1.0
-1.095465434473378,-3.668107005432998,1.0
-1.7184063154132856,-3.368244030278482,1.0
-1.6844895347769164,-3.763593658804789,1.0
-1.23608462118048,-3.415374506606893,1.0
-0.8067822954041247,-0.9766234149907908,1.0
-1.0602670272126122,-1.2910056766876408,1.0
-1.2544964554785265,-1.6560859763104374,1.0
-1.7104012526411965,-3.32409572120821,1.0
-0.4542455975888655,-0.4966308209616498,1.0
-1.7871749891345574,-3.1416569847774616,1.0
-1.2653672459679617,-1.7132219676058025,1.0
-0.2938211460847736,-0.3059091110213861,1.0
-0.4046457304536155,-0.4467770049038255,1.0
2.03128628507446,1.4593137769745366,1.0
-1.025644646059946,-1.2281203432881376,1.0
-1.0788228697630302,-3.690372115433059,1.0
-1.4872833138502273,-3.470576936212552,1.0
1.529734642847232,1.1585643314419851,1.0
-1.3989303003200817,-2.036060855042705,1.0
-0.3673226114670122,-0.3855111110376298,1.0
-1.533855491452027,-2.621944064017652,1.0
1.753710641129559,1.347983043389053,1.0
-1.1589774325772944,-1.511957094098814,1.0
2.949685691471694,1.7382951810454772,1.0
-1.3816599715614952,-1.795472350771327,1.0
2.412001182301464,1.5431746192858102,1.0
1.4833133329655526,1.109549597387534,1.0
-1.2930006992057643,-1.6493194108093414,1.0
3.0283886209039195,1.7579743153415752,1.0
-1.1437479363766947,-1.4725106268944554,1.0
-1.0687063564225088,-1.289864024195949,1.0
2.7072874551802864,1.676205309613029,1.0
-0.2290228633721748,-0.2396698702438639,1.0
0.1803858770709238,0.1806509882253487,1.0
0.787999977285485,0.6917788812562357,1.0
-0.1652914322586021,-0.182942022447497,1.0
3.7397981820942,1.631349037356261,1.0
3.487756532847956,1.8288497656620364,1.0
2.083777760608222,1.4342865125545723,1.0
2.365534868169987,1.6009481243661163,1.0
3.4703936850309227,1.7523066763473008,1.0
2.4291485911256263,0.4643268570353796,1.0
3.90210781338067,1.433516165734939,1.0
2.038123216280848,1.4313844065565362,1.0
4.043884286522824,1.4278221541098777,1.0
3.1534101922576,1.7349267445433043,1.0
3.094417307502359,1.7039500921102655,1.0
1.0007750545522431,0.074768537006554,1.0
3.221090765459689,1.827100344026624,1.0
3.038951574347575,1.7092386679427272,1.0
-0.1105661741123399,-0.1118683396474065,1.0
1.4533855348719018,1.1411218532306062,1.0
3.4270477008074898,0.9826795057143476,1.0
3.163774246688869,1.69883486495499,1.0
3.064352789758304,0.7337916526985329,1.0
2.9715303395519186,1.803160950266732,1.0
3.668172418645874,1.818409528102087,1.0
1.8157637302185583,0.2858927026431976,1.0
-0.6520560920695386,0.010938888986192,1.0
2.3956543575938207,0.3406085438444918,1.0
-0.0183495473742991,-8.222677130048527e-05,1.0
-1.8542624815704611,0.209582869108033,1.0
-0.0755084588862854,-0.000352827718841,1.0
3.683273604344947,1.4741372212736732,1.0
3.0185454531570257,0.6194436623982613,1.0
0.6671695603642117,0.0264445438331939,1.0
3.219595038328165,0.7638596843127718,1.0
0.6714202030720098,0.0295005667416645,1.0
3.626607977451595,1.6828177266005562,1.0
3.4169247515792254,0.9407611469829072,1.0
-0.4995558024091829,0.0092491318189715,1.0
2.825646924405238,1.614116229185662,1.0
3.672617253462554,1.0459411314712654,1.0
0.7880071668691165,0.0345145694066337,1.0
3.8615532515294553,1.4907779431970236,1.0
-0.2855877103631263,0.0007290518245524,1.0
2.284202874745685,0.3524755337589994,1.0
0.2813966498621691,0.0100877526946082,1.0
0.3135035436792691,0.0042741919053367,1.0
-1.4336835784331905,0.131839708231521,1.0
0.9571951604036478,0.0414122283245849,1.0
-1.8543689591712005,0.1919336647322234,1.0
0.3818058173813234,0.0073903959530904,1.0
-2.7896762958241115,0.6466268787207019,1.0
-3.285488056641941,1.6730345065124044,1.0
-2.223498661921595,0.4213694874981057,1.0
-2.7806159145055425,0.5566125287672397,1.0
0.8263031880307012,0.0442761984992546,1.0
-3.728851147447684,1.2923291183544838,1.0
-1.2329296835079364,0.072843000330562,1.0
-0.958935652494232,0.061971013652499,1.0
-3.858110621225302,1.4235144794321826,1.0
-3.5930107438559062,1.0873572779982985,1.0
-3.1968924811845296,1.7248418985493403,1.0
-2.1276683919167376,1.3866744529133723,1.0
-2.964248696610357,0.5908910862740835,1.0
-3.602741536950789,1.2990003928383391,1.0
-1.174728958841731,0.96587113011741,1.0
-2.587520938919436,1.56881568578735,1.0
-3.1629396241805874,1.7693001699488398,1.0
-1.7275786671875968,1.297921825129818,1.0
-3.453412127094715,0.984995599944007,1.0
-2.812731663322877,1.692778136406083,1.0
-1.035532646605755,0.8936308410999171,1.0
-0.3156755897691886,0.3060910858854572,1.0
-3.701410407785589,1.1459676314766325,1.0
-4.211898112302497,1.9154974806735008,1.0
-2.4609497692807114,1.5752402611597736,1.0
-3.43569797474824,1.6626666452258605,1.0
-3.344690578254995,1.5985051603896692,1.0
-1.3819363462673362,1.1099337015613322,1.0
-3.1794940311300435,1.675004949070965,1.0
-2.421196332365698,0.5252969919936104,1.0
-1.3364350902095543,1.035666384767448,1.0
-3.062992724275164,1.7443592486702877,1.0
-3.565045532247713,1.819712205504373,1.0
-3.3445107453023635,1.1112872644128466,1.0
0.7776552704298979,-0.8895010856371599,1.0
-2.980307104330318,0.6660694505031945,1.0
-3.552250783552024,1.2610047627570466,1.0
-1.8297440426590252,1.366558517380502,1.0
1.465328158269598,-2.08468516333716,1.0
1.566881982407286,-2.387183337390719,1.0
-2.965433642282872,1.6692489573935163,1.0
-0.9607558454577004,0.8492032679079912,1.0
-3.3789094347791395,1.7289589302184802,1.0
1.4713534533351182,-2.25643833404671,1.0
-3.028295663126044,1.6982496171474784,1.0
0.0075098226235793,-0.0076316546237734,1.0
1.7973091920968591,-3.092720255387059,1.0
0.3910776831739511,-0.4099528100099912,1.0
1.6388106884680138,-3.794992524608217,1.0
-0.8842784175864753,0.7612863244502618,1.0
1.5654613462746654,-2.305587367129849,1.0
1.5952923895222872,-3.0346755649530746,1.0
1.271395372115214,-1.6150212473528394,1.0
1.4070197683628682,-3.902663936066161,1.0
1.5812580214604324,-2.9084112887143783,1.0
-1.7215932735605588,1.3125083920264988,1.0
0.5687227220298471,2.5984786023857613,1.0
1.6096064108823618,-3.501867067813482,1.0
1.7084976057332668,-2.960391289125509,1.0
0.0377494361309022,-0.036009879506721,1.0
1.778851465752794,-3.278076290102249,1.0
1.5701755976275602,-2.3458760490148283,1.0
1.3162622056279305,-3.56919962434888,1.0
1.4558065885335836,-3.5199158779247743,1.0
0.0995670227225108,-1.2384861634329392,1.0
1.498063121851951,-3.4781465920370307,1.0
1.1980586570570606,-3.654805637885256,1.0
1.3075953439058496,-3.8262923949588417,1.0
1.6906627942786372,-3.8082636383120407,1.0
1.5445775784800475,-3.562420077511625,1.0
0.3361643015594829,-2.4464638876505465,1.0
0.4715208961089593,-2.5186521746147186,1.0
1.7933263651994318,-3.700322917151895,1.0
1.7580264518504232,-2.9839923376102337,1.0
1.110595099738754,-3.4968696343813157,1.0
0.0225410297779568,-0.4888977261817943,1.0
1.034029660621099,-3.762720636706817,1.0
0.1460103849022176,1.4225374982010817,1.0
1.5030182435154844,-3.694889642885003,1.0
0.5295630782310923,-2.793914321941521,1.0
0.7235260860079976,-0.8533908533010266,1.0
1.2444415082647753,-3.974678968562568,1.0
0.7113086948004845,-3.0319539304091934,1.0
0.0365824426836081,-0.7202671656160202,1.0
0.5967192682687713,2.8717115973563234,1.0
0.1771602177460272,-1.5392823860758458,1.0
0.4503679410162117,2.408121431067135,1.0
0.0375726453489195,0.8916009788295987,1.0
0.213641163678618,1.7320159129134798,1.0
0.3243868928570292,-2.116324663250665,1.0
0.7307808250007513,3.0683292081876545,1.0
